Generation 05024 --> STR 02, INT 01, STM 04, AGL 03
Generation 05025 --> STR 01, INT 01, STM 02, AGL 01
Generation 05026 --> STR 01, INT 02, STM 01, AGL 01
Generation 05027 --> STR 01, INT 03, STM 01, AGL 01
Generation 05028 --> STR 01, INT 02, STM 01, AGL 02
Generation 05029 --> STR 02, INT 03, STM 02, AGL 01
Generation 05030 --> STR 01, INT 04, STM 03, AGL 02
Generation 05031 --> STR 02, INT 05, STM 01, AGL 01
Generation 05032 --> STR 03, INT 04, STM 02, AGL 02
Generation 05033 --> STR 04, INT 02, STM 03, AGL 03
Generation 05034 --> STR 02, INT 01, STM 02, AGL 01
Generation 05035 --> STR 03, INT 02, STM 03, AGL 02
Generation 05036 --> STR 01, INT 01, STM 02, AGL 01
Generation 05037 --> STR 01, INT 01, STM 01, AGL 02
Generation 05038 --> STR 01, INT 01, STM 02, AGL 01
Generation 05039 --> STR 01, INT 02, STM 01, AGL 02
Generation 05040 --> STR 01, INT 03, STM 02, AGL 01
Generation 05041 --> STR 01, INT 04, STM 01, AGL 01
Generation 05042 --> STR 01, INT 03, STM 01, AGL 01
Generation 05043 --> STR 01, INT 04, STM 01, AGL 01
Generation 05044 --> STR 02, INT 02, STM 02, AGL 02
Generation 05045 --> STR 03, INT 01, STM 01, AGL 01
Generation 05046 --> STR 02, INT 01, STM 01, AGL 01
Generation 05047 --> STR 01, INT 01, STM 01, AGL 01
Generation 05048 --> STR 01, INT 02, STM 01, AGL 01
Generation 05049 --> STR 01, INT 01, STM 02, AGL 02
Generation 05050 --> STR 01, INT 01, STM 03, AGL 01
Generation 05051 --> STR 01, INT 01, STM 02, AGL 01
Generation 05052 --> STR 01, INT 01, STM 03, AGL 01
Generation 05053 --> STR 02, INT 01, STM 01, AGL 02
Generation 05054 --> STR 01, INT 01, STM 01, AGL 01
Generation 05055 --> STR 01, INT 01, STM 01, AGL 01
Generation 05056 --> STR 01, INT 02, STM 01, AGL 02
Generation 05057 --> STR 02, INT 01, STM 01, AGL 03
Generation 05058 --> STR 03, INT 01, STM 01, AGL 01
Generation 05059 --> STR 01, INT 02, STM 01, AGL 01
Generation 05060 --> STR 01, INT 01, STM 01, AGL 01
Generation 05061 --> STR 01, INT 02, STM 01, AGL 02
Generation 05062 --> STR 01, INT 01, STM 01, AGL 03
Generation 05063 --> STR 01, INT 02, STM 01, AGL 02
Generation 05064 --> STR 01, INT 03, STM 02, AGL 01
Generation 05065 --> STR 01, INT 04, STM 01, AGL 01
Generation 05066 --> STR 02, INT 05, STM 01, AGL 01
Generation 05067 --> STR 01, INT 06, STM 01, AGL 01
Generation 05068 --> STR 02, INT 07, STM 02, AGL 02
Generation 05069 --> STR 01, INT 06, STM 01, AGL 01
Generation 05070 --> STR 02, INT 04, STM 01, AGL 01
Generation 05071 --> STR 03, INT 02, STM 01, AGL 01
Generation 05072 --> STR 02, INT 01, STM 01, AGL 01
Generation 05073 --> STR 03, INT 01, STM 01, AGL 01
Generation 05074 --> STR 01, INT 02, STM 01, AGL 01
Generation 05075 --> STR 02, INT 03, STM 02, AGL 01
Generation 05076 --> STR 01, INT 04, STM 01, AGL 01
Generation 05077 --> STR 01, INT 05, STM 01, AGL 02
Generation 05078 --> STR 02, INT 03, STM 01, AGL 01
Generation 05079 --> STR 03, INT 02, STM 01, AGL 01
Generation 05080 --> STR 04, INT 01, STM 01, AGL 02
Generation 05081 --> STR 02, INT 02, STM 02, AGL 01
Generation 05082 --> STR 01, INT 03, STM 01, AGL 01
Generation 05083 --> STR 02, INT 04, STM 02, AGL 01
Generation 05084 --> STR 01, INT 05, STM 03, AGL 01
Generation 05085 --> STR 01, INT 04, STM 04, AGL 02
Generation 05086 --> STR 01, INT 05, STM 05, AGL 01
Generation 05087 --> STR 01, INT 06, STM 03, AGL 01
Generation 05088 --> STR 01, INT 04, STM 04, AGL 02
Generation 05089 --> STR 01, INT 05, STM 05, AGL 03
Generation 05090 --> STR 02, INT 04, STM 04, AGL 01
Generation 05091 --> STR 01, INT 05, STM 03, AGL 02
Generation 05092 --> STR 02, INT 03, STM 02, AGL 01
Generation 05093 --> STR 01, INT 02, STM 03, AGL 02
Generation 05094 --> STR 02, INT 01, STM 01, AGL 01
Generation 05095 --> STR 03, INT 01, STM 01, AGL 01
Generation 05096 --> STR 01, INT 01, STM 01, AGL 01
Generation 05097 --> STR 02, INT 01, STM 01, AGL 01
Generation 05098 --> STR 01, INT 02, STM 01, AGL 02
Generation 05099 --> STR 01, INT 03, STM 01, AGL 01
Generation 05100 --> STR 01, INT 04, STM 01, AGL 02
Generation 05101 --> STR 01, INT 05, STM 01, AGL 03
Generation 05102 --> STR 01, INT 03, STM 01, AGL 04
Generation 05103 --> STR 01, INT 02, STM 01, AGL 05
Generation 05104 --> STR 01, INT 01, STM 01, AGL 03
Generation 05105 --> STR 01, INT 02, STM 02, AGL 01
Generation 05106 --> STR 01, INT 03, STM 01, AGL 01
Generation 05107 --> STR 02, INT 04, STM 01, AGL 02
Generation 05108 --> STR 03, INT 02, STM 01, AGL 03
Generation 05109 --> STR 04, INT 01, STM 02, AGL 01
Generation 05110 --> STR 05, INT 01, STM 01, AGL 01
Generation 05111 --> STR 06, INT 01, STM 01, AGL 01
Generation 05112 --> STR 05, INT 02, STM 01, AGL 01
Generation 05113 --> STR 04, INT 03, STM 01, AGL 01
Generation 05114 --> STR 03, INT 01, STM 02, AGL 01
Generation 05115 --> STR 01, INT 01, STM 01, AGL 02
Generation 05116 --> STR 01, INT 01, STM 01, AGL 03
Generation 05117 --> STR 01, INT 02, STM 01, AGL 02
Generation 05118 --> STR 01, INT 03, STM 01, AGL 01
Generation 05119 --> STR 01, INT 04, STM 01, AGL 01
Generation 05120 --> STR 02, INT 05, STM 01, AGL 02
Generation 05121 --> STR 03, INT 04, STM 01, AGL 01
Generation 05122 --> STR 02, INT 03, STM 02, AGL 01
Generation 05123 --> STR 01, INT 02, STM 01, AGL 01
Generation 05124 --> STR 01, INT 01, STM 02, AGL 01
Generation 05125 --> STR 02, INT 01, STM 03, AGL 01
Generation 05126 --> STR 03, INT 02, STM 02, AGL 01
Generation 05127 --> STR 01, INT 01, STM 01, AGL 01
Generation 05128 --> STR 01, INT 01, STM 01, AGL 01
Generation 05129 --> STR 02, INT 01, STM 02, AGL 01
Generation 05130 --> STR 03, INT 01, STM 01, AGL 02
Generation 05131 --> STR 02, INT 01, STM 01, AGL 03
Generation 05132 --> STR 03, INT 01, STM 01, AGL 02
Generation 05133 --> STR 04, INT 01, STM 01, AGL 01
Generation 05134 --> STR 05, INT 02, STM 01, AGL 02
Generation 05135 --> STR 04, INT 03, STM 02, AGL 01
Generation 05136 --> STR 02, INT 04, STM 01, AGL 01
Generation 05137 --> STR 01, INT 02, STM 01, AGL 01
Generation 05138 --> STR 01, INT 01, STM 02, AGL 01
Generation 05139 --> STR 01, INT 01, STM 01, AGL 01
Generation 05140 --> STR 01, INT 02, STM 02, AGL 01
Generation 05141 --> STR 01, INT 01, STM 01, AGL 01
Generation 05142 --> STR 01, INT 02, STM 02, AGL 02
Generation 05143 --> STR 01, INT 03, STM 01, AGL 01
Generation 05144 --> STR 01, INT 02, STM 02, AGL 01
Generation 05145 --> STR 02, INT 03, STM 03, AGL 01
Generation 05146 --> STR 01, INT 01, STM 01, AGL 02
Generation 05147 --> STR 01, INT 02, STM 02, AGL 03
Generation 05148 --> STR 01, INT 03, STM 01, AGL 04
Generation 05149 --> STR 01, INT 04, STM 01, AGL 05
Generation 05150 --> STR 02, INT 05, STM 01, AGL 06
Generation 05151 --> STR 01, INT 06, STM 02, AGL 07
Generation 05152 --> STR 02, INT 04, STM 01, AGL 05
Generation 05153 --> STR 03, INT 05, STM 01, AGL 06
Generation 05154 --> STR 04, INT 03, STM 01, AGL 05
Generation 05155 --> STR 02, INT 01, STM 02, AGL 04
Generation 05156 --> STR 03, INT 01, STM 03, AGL 03
Generation 05157 --> STR 04, INT 01, STM 02, AGL 01
Generation 05158 --> STR 02, INT 01, STM 01, AGL 01
Generation 05159 --> STR 01, INT 02, STM 02, AGL 01
Generation 05160 --> STR 01, INT 01, STM 01, AGL 01
Generation 05161 --> STR 01, INT 01, STM 02, AGL 01
Generation 05162 --> STR 02, INT 01, STM 01, AGL 01
Generation 05163 --> STR 03, INT 01, STM 02, AGL 01
Generation 05164 --> STR 02, INT 01, STM 03, AGL 02
Generation 05165 --> STR 01, INT 02, STM 01, AGL 03
Generation 05166 --> STR 01, INT 01, STM 02, AGL 04
Generation 05167 --> STR 01, INT 01, STM 01, AGL 05
Generation 05168 --> STR 02, INT 02, STM 02, AGL 03
Generation 05169 --> STR 01, INT 03, STM 01, AGL 01
Generation 05170 --> STR 01, INT 04, STM 02, AGL 01
Generation 05171 --> STR 01, INT 05, STM 01, AGL 01
Generation 05172 --> STR 01, INT 06, STM 01, AGL 01
Generation 05173 --> STR 01, INT 05, STM 02, AGL 01
Generation 05174 --> STR 01, INT 04, STM 03, AGL 01
Generation 05175 --> STR 02, INT 05, STM 02, AGL 02
Generation 05176 --> STR 03, INT 03, STM 01, AGL 01
Generation 05177 --> STR 02, INT 04, STM 01, AGL 02
Generation 05178 --> STR 01, INT 02, STM 01, AGL 01
Generation 05179 --> STR 01, INT 01, STM 01, AGL 01
Generation 05180 --> STR 01, INT 02, STM 02, AGL 02
Generation 05181 --> STR 02, INT 01, STM 01, AGL 01
Generation 05182 --> STR 01, INT 01, STM 02, AGL 01
Generation 05183 --> STR 02, INT 01, STM 01, AGL 02
Generation 05184 --> STR 01, INT 02, STM 01, AGL 03
Generation 05185 --> STR 02, INT 03, STM 02, AGL 01
Generation 05186 --> STR 01, INT 02, STM 03, AGL 01
Generation 05187 --> STR 02, INT 03, STM 01, AGL 01
Generation 05188 --> STR 01, INT 02, STM 01, AGL 01
Generation 05189 --> STR 01, INT 01, STM 01, AGL 01
Generation 05190 --> STR 01, INT 01, STM 01, AGL 02
Generation 05191 --> STR 02, INT 02, STM 02, AGL 01
Generation 05192 --> STR 03, INT 03, STM 01, AGL 01
Generation 05193 --> STR 02, INT 02, STM 01, AGL 01
Generation 05194 --> STR 01, INT 01, STM 02, AGL 02
Generation 05195 --> STR 02, INT 01, STM 01, AGL 03
Generation 05196 --> STR 01, INT 01, STM 01, AGL 04
Generation 05197 --> STR 01, INT 02, STM 02, AGL 02
Generation 05198 --> STR 01, INT 01, STM 03, AGL 01
Generation 05199 --> STR 01, INT 02, STM 04, AGL 01
Generation 05200 --> STR 01, INT 01, STM 02, AGL 01
Generation 05201 --> STR 01, INT 01, STM 01, AGL 01
Generation 05202 --> STR 01, INT 01, STM 01, AGL 01
Generation 05203 --> STR 01, INT 02, STM 01, AGL 01
Generation 05204 --> STR 02, INT 01, STM 01, AGL 01
Generation 05205 --> STR 01, INT 01, STM 01, AGL 02
Generation 05206 --> STR 01, INT 01, STM 01, AGL 03
Generation 05207 --> STR 01, INT 01, STM 02, AGL 04
Generation 05208 --> STR 02, INT 01, STM 01, AGL 02
Generation 05209 --> STR 01, INT 01, STM 01, AGL 01
Generation 05210 --> STR 01, INT 02, STM 01, AGL 02
Generation 05211 --> STR 01, INT 01, STM 02, AGL 01
Generation 05212 --> STR 02, INT 01, STM 01, AGL 01
Generation 05213 --> STR 01, INT 02, STM 01, AGL 02
Generation 05214 --> STR 01, INT 03, STM 01, AGL 03
Generation 05215 --> STR 01, INT 01, STM 01, AGL 04
Generation 05216 --> STR 01, INT 01, STM 01, AGL 03
Generation 05217 --> STR 01, INT 02, STM 01, AGL 02
Generation 05218 --> STR 01, INT 01, STM 02, AGL 01
Generation 05219 --> STR 02, INT 01, STM 03, AGL 01
Generation 05220 --> STR 03, INT 02, STM 01, AGL 02
Generation 05221 --> STR 04, INT 01, STM 02, AGL 03
Generation 05222 --> STR 05, INT 02, STM 01, AGL 01
Generation 05223 --> STR 04, INT 01, STM 02, AGL 02
Generation 05224 --> STR 05, INT 02, STM 03, AGL 03
Generation 05225 --> STR 03, INT 01, STM 04, AGL 02
Generation 05226 --> STR 02, INT 01, STM 05, AGL 01
Generation 05227 --> STR 01, INT 01, STM 03, AGL 01
Generation 05228 --> STR 01, INT 02, STM 01, AGL 01
Generation 05229 --> STR 01, INT 03, STM 02, AGL 02
Generation 05230 --> STR 02, INT 04, STM 03, AGL 01
Generation 05231 --> STR 01, INT 05, STM 04, AGL 01
Generation 05232 --> STR 02, INT 06, STM 02, AGL 01
Generation 05233 --> STR 01, INT 07, STM 01, AGL 01
Generation 05234 --> STR 01, INT 06, STM 02, AGL 01
Generation 05235 --> STR 01, INT 07, STM 01, AGL 02
Generation 05236 --> STR 01, INT 06, STM 01, AGL 03
Generation 05237 --> STR 01, INT 04, STM 02, AGL 04
Generation 05238 --> STR 01, INT 02, STM 01, AGL 02
Generation 05239 --> STR 01, INT 01, STM 01, AGL 03
Generation 05240 --> STR 02, INT 01, STM 01, AGL 04
Generation 05241 --> STR 01, INT 02, STM 01, AGL 05
Generation 05242 --> STR 02, INT 01, STM 01, AGL 06
Generation 05243 --> STR 03, INT 02, STM 01, AGL 05
Generation 05244 --> STR 01, INT 01, STM 02, AGL 03
Generation 05245 --> STR 01, INT 01, STM 01, AGL 04
Generation 05246 --> STR 01, INT 01, STM 01, AGL 02
Generation 05247 --> STR 01, INT 01, STM 01, AGL 01
Generation 05248 --> STR 01, INT 01, STM 02, AGL 02
Generation 05249 --> STR 01, INT 02, STM 01, AGL 01
Generation 05250 --> STR 01, INT 01, STM 01, AGL 01
Generation 05251 --> STR 01, INT 01, STM 01, AGL 01
Generation 05252 --> STR 02, INT 01, STM 01, AGL 01
Generation 05253 --> STR 03, INT 01, STM 01, AGL 02
Generation 05254 --> STR 02, INT 01, STM 01, AGL 01
Generation 05255 --> STR 01, INT 02, STM 02, AGL 01
Generation 05256 --> STR 01, INT 03, STM 01, AGL 01
Generation 05257 --> STR 02, INT 02, STM 02, AGL 02
Generation 05258 --> STR 01, INT 01, STM 01, AGL 01
Generation 05259 --> STR 02, INT 01, STM 02, AGL 02
Generation 05260 --> STR 01, INT 02, STM 01, AGL 01
Generation 05261 --> STR 02, INT 01, STM 02, AGL 02
Generation 05262 --> STR 01, INT 01, STM 03, AGL 01
Generation 05263 --> STR 01, INT 01, STM 02, AGL 02
Generation 05264 --> STR 02, INT 01, STM 01, AGL 01
Generation 05265 --> STR 03, INT 01, STM 01, AGL 02
Generation 05266 --> STR 04, INT 01, STM 02, AGL 03
Generation 05267 --> STR 05, INT 01, STM 01, AGL 02
Generation 05268 --> STR 06, INT 01, STM 02, AGL 01
Generation 05269 --> STR 04, INT 01, STM 01, AGL 01
Generation 05270 --> STR 03, INT 01, STM 02, AGL 01
Generation 05271 --> STR 02, INT 02, STM 01, AGL 02
Generation 05272 --> STR 03, INT 03, STM 01, AGL 01
Generation 05273 --> STR 02, INT 04, STM 01, AGL 01
Generation 05274 --> STR 03, INT 03, STM 02, AGL 02
Generation 05275 --> STR 02, INT 02, STM 01, AGL 03
Generation 05276 --> STR 01, INT 03, STM 01, AGL 04
Generation 05277 --> STR 01, INT 04, STM 01, AGL 03
Generation 05278 --> STR 01, INT 02, STM 01, AGL 01
Generation 05279 --> STR 02, INT 03, STM 02, AGL 01
Generation 05280 --> STR 01, INT 04, STM 01, AGL 01
Generation 05281 --> STR 01, INT 02, STM 01, AGL 02
Generation 05282 --> STR 02, INT 03, STM 01, AGL 01
Generation 05283 --> STR 01, INT 02, STM 01, AGL 02
Generation 05284 --> STR 02, INT 03, STM 01, AGL 03
Generation 05285 --> STR 03, INT 02, STM 01, AGL 04
Generation 05286 --> STR 04, INT 01, STM 01, AGL 03
Generation 05287 --> STR 02, INT 01, STM 01, AGL 01
Generation 05288 --> STR 01, INT 01, STM 02, AGL 02
Generation 05289 --> STR 01, INT 01, STM 01, AGL 01
Generation 05290 --> STR 01, INT 01, STM 02, AGL 01
Generation 05291 --> STR 01, INT 02, STM 03, AGL 01
Generation 05292 --> STR 01, INT 01, STM 02, AGL 01
Generation 05293 --> STR 02, INT 01, STM 01, AGL 01
Generation 05294 --> STR 03, INT 01, STM 01, AGL 01
Generation 05295 --> STR 04, INT 02, STM 01, AGL 01
Generation 05296 --> STR 02, INT 01, STM 02, AGL 01
Generation 05297 --> STR 03, INT 01, STM 01, AGL 01
Generation 05298 --> STR 01, INT 02, STM 01, AGL 01
Generation 05299 --> STR 02, INT 03, STM 02, AGL 02
Generation 05300 --> STR 01, INT 04, STM 01, AGL 01
Generation 05301 --> STR 01, INT 03, STM 01, AGL 01
Generation 05302 --> STR 01, INT 04, STM 01, AGL 02
Generation 05303 --> STR 01, INT 03, STM 02, AGL 01
Generation 05304 --> STR 02, INT 01, STM 01, AGL 02
Generation 05305 --> STR 01, INT 01, STM 01, AGL 03
Generation 05306 --> STR 01, INT 02, STM 01, AGL 04
Generation 05307 --> STR 02, INT 01, STM 01, AGL 05
Generation 05308 --> STR 01, INT 01, STM 01, AGL 03
Generation 05309 --> STR 02, INT 01, STM 01, AGL 02
Generation 05310 --> STR 01, INT 02, STM 02, AGL 03
Generation 05311 --> STR 01, INT 01, STM 03, AGL 02
Generation 05312 --> STR 02, INT 01, STM 02, AGL 01
Generation 05313 --> STR 01, INT 01, STM 03, AGL 01
Generation 05314 --> STR 01, INT 01, STM 01, AGL 02
Generation 05315 --> STR 01, INT 01, STM 01, AGL 01
Generation 05316 --> STR 01, INT 01, STM 01, AGL 02
Generation 05317 --> STR 01, INT 01, STM 01, AGL 03
Generation 05318 --> STR 01, INT 02, STM 01, AGL 04
Generation 05319 --> STR 01, INT 01, STM 01, AGL 02
Generation 05320 --> STR 01, INT 01, STM 01, AGL 01
Generation 05321 --> STR 01, INT 01, STM 01, AGL 02
Generation 05322 --> STR 01, INT 01, STM 02, AGL 03
Generation 05323 --> STR 02, INT 01, STM 03, AGL 04
Generation 05324 --> STR 03, INT 01, STM 04, AGL 05
Generation 05325 --> STR 02, INT 02, STM 05, AGL 06
Generation 05326 --> STR 03, INT 01, STM 06, AGL 07
Generation 05327 --> STR 04, INT 01, STM 04, AGL 06
Generation 05328 --> STR 05, INT 02, STM 05, AGL 05
Generation 05329 --> STR 04, INT 01, STM 06, AGL 04
Generation 05330 --> STR 02, INT 02, STM 07, AGL 05
Generation 05331 --> STR 03, INT 01, STM 08, AGL 06
Generation 05332 --> STR 02, INT 01, STM 07, AGL 05
Generation 05333 --> STR 03, INT 02, STM 08, AGL 03
Generation 05334 --> STR 02, INT 01, STM 07, AGL 01
Generation 05335 --> STR 01, INT 02, STM 08, AGL 01
Generation 05336 --> STR 01, INT 01, STM 07, AGL 01
Generation 05337 --> STR 01, INT 01, STM 08, AGL 01
Generation 05338 --> STR 01, INT 01, STM 07, AGL 02
Generation 05339 --> STR 02, INT 01, STM 06, AGL 01
Generation 05340 --> STR 01, INT 01, STM 05, AGL 02
Generation 05341 --> STR 01, INT 02, STM 03, AGL 01
Generation 05342 --> STR 01, INT 01, STM 04, AGL 01
Generation 05343 --> STR 02, INT 02, STM 02, AGL 01
Generation 05344 --> STR 03, INT 01, STM 03, AGL 01
Generation 05345 --> STR 02, INT 01, STM 04, AGL 01
Generation 05346 --> STR 03, INT 01, STM 05, AGL 01
Generation 05347 --> STR 01, INT 01, STM 04, AGL 02
Generation 05348 --> STR 01, INT 02, STM 05, AGL 01
Generation 05349 --> STR 01, INT 01, STM 03, AGL 02
Generation 05350 --> STR 02, INT 01, STM 01, AGL 01
Generation 05351 --> STR 01, INT 01, STM 02, AGL 01
Generation 05352 --> STR 02, INT 02, STM 01, AGL 01
Generation 05353 --> STR 01, INT 03, STM 01, AGL 01
Generation 05354 --> STR 02, INT 02, STM 02, AGL 01
Generation 05355 --> STR 03, INT 03, STM 03, AGL 02
Generation 05356 --> STR 02, INT 02, STM 02, AGL 01
Generation 05357 --> STR 01, INT 01, STM 01, AGL 02
Generation 05358 --> STR 01, INT 01, STM 02, AGL 01
Generation 05359 --> STR 01, INT 02, STM 01, AGL 01
Generation 05360 --> STR 01, INT 01, STM 02, AGL 02
Generation 05361 --> STR 02, INT 01, STM 01, AGL 03
Generation 05362 --> STR 01, INT 01, STM 01, AGL 02
Generation 05363 --> STR 02, INT 02, STM 01, AGL 01
Generation 05364 --> STR 01, INT 01, STM 02, AGL 02
Generation 05365 --> STR 01, INT 01, STM 03, AGL 01
Generation 05366 --> STR 01, INT 01, STM 01, AGL 01
Generation 05367 --> STR 02, INT 01, STM 01, AGL 01
Generation 05368 --> STR 03, INT 01, STM 01, AGL 02
Generation 05369 --> STR 02, INT 01, STM 01, AGL 01
Generation 05370 --> STR 03, INT 02, STM 02, AGL 01
Generation 05371 --> STR 02, INT 03, STM 01, AGL 02
Generation 05372 --> STR 03, INT 04, STM 01, AGL 01
Generation 05373 --> STR 01, INT 02, STM 02, AGL 01
Generation 05374 --> STR 01, INT 03, STM 01, AGL 01
Generation 05375 --> STR 01, INT 04, STM 01, AGL 01
Generation 05376 --> STR 02, INT 02, STM 02, AGL 01
Generation 05377 --> STR 03, INT 03, STM 01, AGL 01
Generation 05378 --> STR 01, INT 01, STM 01, AGL 01
Generation 05379 --> STR 02, INT 02, STM 02, AGL 01
Generation 05380 --> STR 01, INT 03, STM 01, AGL 02
Generation 05381 --> STR 02, INT 02, STM 01, AGL 01
Generation 05382 --> STR 01, INT 01, STM 02, AGL 02
Generation 05383 --> STR 01, INT 01, STM 03, AGL 01
Generation 05384 --> STR 01, INT 02, STM 04, AGL 01
Generation 05385 --> STR 01, INT 01, STM 03, AGL 01
Generation 05386 --> STR 01, INT 02, STM 01, AGL 01
Generation 05387 --> STR 01, INT 03, STM 01, AGL 01
Generation 05388 --> STR 02, INT 02, STM 02, AGL 02
Generation 05389 --> STR 03, INT 01, STM 01, AGL 01
Generation 05390 --> STR 02, INT 01, STM 01, AGL 01
Generation 05391 --> STR 03, INT 02, STM 02, AGL 01
Generation 05392 --> STR 02, INT 03, STM 01, AGL 02
Generation 05393 --> STR 03, INT 04, STM 01, AGL 03
Generation 05394 --> STR 01, INT 03, STM 02, AGL 02
Generation 05395 --> STR 01, INT 01, STM 03, AGL 03
Generation 05396 --> STR 02, INT 01, STM 04, AGL 02
Generation 05397 --> STR 01, INT 02, STM 03, AGL 01
Generation 05398 --> STR 01, INT 01, STM 01, AGL 01
Generation 05399 --> STR 01, INT 02, STM 01, AGL 02
Generation 05400 --> STR 01, INT 03, STM 02, AGL 03
Generation 05401 --> STR 02, INT 04, STM 03, AGL 04
Generation 05402 --> STR 01, INT 03, STM 04, AGL 02
Generation 05403 --> STR 02, INT 01, STM 05, AGL 03
Generation 05404 --> STR 03, INT 02, STM 03, AGL 02
Generation 05405 --> STR 04, INT 01, STM 01, AGL 01
Generation 05406 --> STR 03, INT 02, STM 02, AGL 01
Generation 05407 --> STR 02, INT 03, STM 03, AGL 02
Generation 05408 --> STR 01, INT 01, STM 02, AGL 01
Generation 05409 --> STR 01, INT 02, STM 01, AGL 01
Generation 05410 --> STR 02, INT 03, STM 01, AGL 01
Generation 05411 --> STR 01, INT 02, STM 02, AGL 02
Generation 05412 --> STR 01, INT 01, STM 01, AGL 01
Generation 05413 --> STR 01, INT 01, STM 01, AGL 02
Generation 05414 --> STR 01, INT 01, STM 01, AGL 03
Generation 05415 --> STR 01, INT 01, STM 02, AGL 02
Generation 05416 --> STR 01, INT 02, STM 01, AGL 01
Generation 05417 --> STR 01, INT 01, STM 02, AGL 02
Generation 05418 --> STR 01, INT 01, STM 01, AGL 01
Generation 05419 --> STR 01, INT 01, STM 02, AGL 01
Generation 05420 --> STR 01, INT 01, STM 01, AGL 01
Generation 05421 --> STR 01, INT 01, STM 02, AGL 01
Generation 05422 --> STR 02, INT 01, STM 03, AGL 02
Generation 05423 --> STR 01, INT 01, STM 04, AGL 01
Generation 05424 --> STR 02, INT 01, STM 03, AGL 01
Generation 05425 --> STR 03, INT 01, STM 02, AGL 01
Generation 05426 --> STR 02, INT 02, STM 01, AGL 01
Generation 05427 --> STR 01, INT 01, STM 01, AGL 02
Generation 05428 --> STR 01, INT 02, STM 01, AGL 01
Generation 05429 --> STR 02, INT 01, STM 01, AGL 01
Generation 05430 --> STR 03, INT 01, STM 02, AGL 02
Generation 05431 --> STR 02, INT 01, STM 01, AGL 03
Generation 05432 --> STR 01, INT 01, STM 02, AGL 02
Generation 05433 --> STR 01, INT 01, STM 01, AGL 01
Generation 05434 --> STR 02, INT 01, STM 02, AGL 01
Generation 05435 --> STR 01, INT 01, STM 03, AGL 02
Generation 05436 --> STR 02, INT 02, STM 02, AGL 01
Generation 05437 --> STR 01, INT 01, STM 01, AGL 01
Generation 05438 --> STR 01, INT 02, STM 02, AGL 01
Generation 05439 --> STR 01, INT 01, STM 01, AGL 01
Generation 05440 --> STR 01, INT 01, STM 01, AGL 02
Generation 05441 --> STR 02, INT 02, STM 01, AGL 03
Generation 05442 --> STR 01, INT 01, STM 01, AGL 02
Generation 05443 --> STR 01, INT 02, STM 02, AGL 03
Generation 05444 --> STR 01, INT 01, STM 01, AGL 04
Generation 05445 --> STR 02, INT 01, STM 01, AGL 02
Generation 05446 --> STR 01, INT 02, STM 01, AGL 01
Generation 05447 --> STR 02, INT 01, STM 01, AGL 01
Generation 05448 --> STR 01, INT 02, STM 01, AGL 01
Generation 05449 --> STR 02, INT 01, STM 01, AGL 01
Generation 05450 --> STR 01, INT 01, STM 02, AGL 01
Generation 05451 --> STR 01, INT 02, STM 01, AGL 02
Generation 05452 --> STR 02, INT 01, STM 01, AGL 03
Generation 05453 --> STR 01, INT 01, STM 01, AGL 01
Generation 05454 --> STR 02, INT 01, STM 01, AGL 01
Generation 05455 --> STR 01, INT 02, STM 01, AGL 01
Generation 05456 --> STR 01, INT 01, STM 02, AGL 01
Generation 05457 --> STR 01, INT 02, STM 01, AGL 02
Generation 05458 --> STR 02, INT 01, STM 01, AGL 03
Generation 05459 --> STR 01, INT 01, STM 01, AGL 04
Generation 05460 --> STR 01, INT 02, STM 01, AGL 02
Generation 05461 --> STR 02, INT 01, STM 01, AGL 03
Generation 05462 --> STR 01, INT 01, STM 01, AGL 04
Generation 05463 --> STR 01, INT 01, STM 02, AGL 03
Generation 05464 --> STR 01, INT 02, STM 01, AGL 04
Generation 05465 --> STR 01, INT 01, STM 01, AGL 03
Generation 05466 --> STR 01, INT 01, STM 02, AGL 04
Generation 05467 --> STR 01, INT 01, STM 03, AGL 03
Generation 05468 --> STR 02, INT 01, STM 04, AGL 02
Generation 05469 --> STR 01, INT 01, STM 03, AGL 01
Generation 05470 --> STR 01, INT 01, STM 04, AGL 02
Generation 05471 --> STR 01, INT 01, STM 02, AGL 01
Generation 05472 --> STR 02, INT 01, STM 03, AGL 02
Generation 05473 --> STR 01, INT 01, STM 02, AGL 01
Generation 05474 --> STR 02, INT 01, STM 03, AGL 02
Generation 05475 --> STR 01, INT 02, STM 04, AGL 01
Generation 05476 --> STR 01, INT 01, STM 02, AGL 02
Generation 05477 --> STR 02, INT 01, STM 01, AGL 01
Generation 05478 --> STR 03, INT 01, STM 01, AGL 02
Generation 05479 --> STR 02, INT 01, STM 02, AGL 01
Generation 05480 --> STR 03, INT 02, STM 01, AGL 02
Generation 05481 --> STR 02, INT 01, STM 02, AGL 01
Generation 05482 --> STR 01, INT 01, STM 01, AGL 01
Generation 05483 --> STR 01, INT 01, STM 01, AGL 01
Generation 05484 --> STR 01, INT 01, STM 02, AGL 01
Generation 05485 --> STR 01, INT 01, STM 03, AGL 01
Generation 05486 --> STR 01, INT 02, STM 04, AGL 01
Generation 05487 --> STR 01, INT 01, STM 03, AGL 01
Generation 05488 --> STR 02, INT 02, STM 01, AGL 02
Generation 05489 --> STR 03, INT 03, STM 01, AGL 01
